ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
1.25 KT GE 13-23;CH0208323441;GE13;20832344;106.75;;;20181203;106.75;;0;0;CHF;20180628;107.4;20181116;106.1;20130320;20230317;XSWX;BO;CH;0
1.25 KT NE 12-27;CH0193395537;NE12;19339553;109.5;;;20181120;109.5;;0;0;CHF;20180531;109.25;20180419;107.7;20120920;20270921;XSWX;BO;CH;0
1.25 KT TI 12-27;CH0181932952;TI121;18193295;109.45;;;20181127;109.45;;0;0;CHF;20180703;109.25;20181116;107.75;20120608;20270608;XSWX;BO;CH;0
1.25 KT ZH 12-32;CH0199543569;ZH122;19954356;111.35;;;20181220;111.35;;0;0;CHF;20180117;112.1;20181012;106.75;20121128;20321130;XSWX;BO;CH;0
1.25 KT ZH 13-22;CH0217850673;ZH131;21785067;106.15;;;20190107;106.15;;0;0;CHF;20180206;107.75;20181109;105.75;20130725;20220726;XSWX;BO;CH;0
1.25 KT ZH 14-24;CH0236669591;ZH141;23666959;108.05;;;20181207;108.05;;0;0;CHF;20180502;107.85;20181012;107.1;20140305;20240304;XSWX;BO;CH;0
1.25 KW LINTH 14-24;CH0252703050;KLL14;25270305;101.05;101.05;101;20190111;101;101;20000;20000;CHF;20180912;102.5;20181106;99;20140909;20240906;XSWX;BO;CH;0
1.25 LAU 12-24;CH0185831366;LAU12;18583136;107.2;;;20181227;107.2;;0;0;CHF;20180823;107.5;20181123;106.35;20120605;20240604;XSWX;BO;CH;0
1.25 LONZA 15-23;CH0293173453;LOF151;29317345;102.6;;;20190110;102.6;;0;0;CHF;20180124;106.15;20181011;102.2;20150918;20230920;XSWX;BO;CH;0
1.25 NANTDRA 15-23;CH0292984470;NDD15;29298447;102.6;102.6;102.6;20190111;102.4;102.6;5000;5000;CHF;20180117;103;20181015;100.65;20151021;20231019;XSWX;BO;CH;0
1.25 OCOER 14-19;CH0244692528;OCO14;24469252;100.51;;;20190108;100.51;;0;0;CHF;20180129;101.69;20180410;100.12;20140613;20190613;XSWX;BO;CH;0
1.25 PB S580 13-23;CH0211588915;PB580;21158891;106.94;;;20190108;106.94;;0;0;CHF;20180528;107.59;20181005;106.32;20160301;20230926;XSWX;PB;CH;0
1.25 PB S583 13-21;CH0217756631;PB583;21775663;104.06;;;20181221;104.06;;0;0;CHF;20180226;105.3;20181213;104.02;20160301;20210505;XSWX;PB;CH;0
1.25 PZ S419 12-22;CH0148295451;PZ419;14829545;105.1;;;20181212;105.1;;0;0;CHF;20180629;105.89;20181113;104.86;20160301;20220131;XSWX;PB;CH;0
1.25 PZ S424 12-24;CH0189069732;PZ424;18906973;107.71;;;20190103;107.71;;0;0;CHF;20180530;108.19;20181030;106.86;20160301;20240712;XSWX;PB;CH;0
1.25 PZ S440 13-21;CH0225941605;PZ440;22594160;104.7;;;20181217;104.7;;0;0;CHF;20180529;105.78;20181217;104.61;20160301;20211026;XSWX;PB;CH;0
1.25 PZ S457 14-29;CH0259810585;PZ457;25981058;109.15;;;20190108;109.15;;0;0;CHF;20190103;109.76;20181022;106.75;20160301;20291114;XSWX;PB;CH;0
1.25 SGS 18-28 /Z;CH0398633534;SGS18;39863353;104;;;20190109;103.95;;0;0;CHF;20190104;104.55;20181102;101.5;20181026;20281025;XSWX;BO;CH;0
1.25 SIDG 15-25;CH0282019006;SIG15;28201900;104.75;;;20181228;104.75;;0;0;CHF;20180813;105.4;20180502;104.1;20150626;20250626;XSWX;BO;CH;0
1.25 SSPITAL 18-26;CH0373476974;SEE18;37347697;101;;;20190110;101;;0;0;CHF;20190104;101.65;20181217;100.1;20180702;20260701;XSWX;BO;CH;0
1.25 SWISSCCI 16-19;CH0326371397;SCC161;32637139;100.25;;;;100.25;;0;0;CHF;;;;;20160613;20190613;XSWX;AS;CH;0
1.25 UBSGFUJE 16-26;CH0310451858;UFL161;31045185;104.3;;;20181220;104.3;;0;0;CHF;20180507;104.85;20181122;101.8;20160218;20260219;XSWX;BO;CH;0
1.25 VON ROLL CV 14-20;CH0245239287;ROL14;24523928;100;;;20190103;100;;0;0;CHF;20180831;102.5;20181227;95;20141117;20200615;XSWX;CB;CH;0
1.25 ZKB 12-22;CH0146652158;ZKB124;14665215;105.05;;;20181227;105.05;;0;0;CHF;20180302;106.05;20181213;104.8;20120127;20220126;XSWX;BO;CH;0
1.30 SULZER 18-23;CH0419042533;SUL181;41904253;102.65;;;20190110;102.65;;0;0;CHF;20181126;103;20180927;100.3;20180704;20230704;XSWX;BO;CH;0
1.375 ALL 15-25;CH0273347838;ALL15;27334783;104.2;;;20190110;104.2;;0;0;CHF;20180116;105.6;20181009;103.3;20150330;20250327;XSWX;BO;CH;0
1.375 BIE 14-29;CH0253612763;BIEL14;25361276;108.9;;;20181026;108.9;;0;0;CHF;20180119;109.2;20181026;106.85;20140922;20290920;XSWX;BO;CH;0
1.375 BUCH 14-24;CH0253613548;BUC141;25361354;105.1;;;20190110;105.1;;0;0;CHF;20180213;105.7;20181004;103.2;20140930;20240930;XSWX;BO;CH;0
1.375 CRH 14-22;CH0253592734;CRF14;25359273;102.9;;;20190110;102.9;;0;0;CHF;20180213;105.35;20181210;102.65;20140926;20220928;XSWX;BO;CH;0
1.375 EGW 13-23;CH0217579777;EGW46;21757977;107.9;;;20181115;107.9;;0;0;CHF;20180525;108.25;20181106;107.3;20130722;20230719;XSWX;BO;CH;0
1.375 EGW 13-28;CH0208200581;EGW45;20820058;111.75;;;20181221;111.75;;0;0;CHF;20180118;111.6;20181016;109.65;20130321;20280322;XSWX;BO;CH;0
1.375 EMOSSON 17-22;CH0360172750;EMO17;36017275;102.5;102.5;102.5;20190111;102.5;102.5;70000;70000;CHF;20181009;103.25;20180202;100.5;20170427;20221031;XSWX;BO;CH;0
1.375 GENF 12-29;CH0199419992;VGV12;19941999;109.7;;;20181016;109.7;;0;0;CHF;20180605;108.6;20181016;107.25;20121116;20291114;XSWX;BO;CH;0
1.375 GR DI 15-25;CH0262883199;DIX15;26288319;101.5;;;20190107;101.5;;0;0;CHF;20181210;102.1;20180208;98.25;20150216;20250214;XSWX;BO;CH;0
1.375 GR KB 13-25;CH0206894740;GRK13;20689474;108.95;;;20190103;108.95;;0;0;CHF;20180621;109.25;20181114;107.7;20130307;20250306;XSWX;BO;CH;0
1.375 KT BL 14-34;CH0252903767;BL142;25290376;113;;;20181108;113;;0;0;CHF;20180119;113.75;20181106;109.6;20140926;20340927;XSWX;BO;CH;0
1.375 KT GE 14-34;CH0249483667;GE143;24948366;111.25;;;20181203;111.25;;0;0;CHF;20180123;110.8;20181025;108.2;20140925;20340927;XSWX;BO;CH;0
1.375 KT TI 13-22;CH0226869060;TI133;22686906;106.75;;;20181207;106.75;;0;0;CHF;20180704;107.3;20181207;106.4;20131119;20221116;XSWX;BO;CH;0
1.375 KT ZH 13-23;CH0224761533;ZH135;22476153;109.5;;;20171003;109.5;;0;0;CHF;;;;;20131204;20231201;XSWX;BO;CH;0
1.375 LAU 13-23;CH0227678973;LAU132;22767897;107.3;;;20190107;107.3;;0;0;CHF;20180322;107.65;20180517;106.65;20131125;20231122;XSWX;BO;CH;0
1.375 PB S558 11-21;CH0143383963;PB558;14338396;105.23;;;20181218;105.23;;0;0;CHF;20180403;106.65;20181213;105.11;20160301;20211125;XSWX;PB;CH;0
1.375 PB S564 12-24;CH0149176163;PB564;14917616;107.98;;;20181227;107.98;;0;0;CHF;20180529;108.71;20181015;107.01;20160301;20240209;XSWX;PB;CH;0
1.375 PB S572 12-27;CH0192241278;PB572;19224127;110.03;;;20190109;110.03;;0;0;CHF;20180529;110.67;20181009;107.9;20160301;20270810;XSWX;PB;CH;0
1.375 PB S574 12-29;CH0194273204;PB574;19427320;110.28;;;20190109;110.28;;0;0;CHF;20180817;110.18;20181107;108.02;20160301;20290917;XSWX;PB;CH;0
1.375 PB S585 13-22;CH0220684614;PB585;22068461;106.27;;;20181227;106.27;;0;0;CHF;20180403;107.51;20181015;105.96;20160301;20220810;XSWX;PB;CH;0
1.375 PB S591 14-24;CH0239840124;PB591;23984012;108.62;;;20190108;108.61;;0;0;CHF;20180529;109.33;20181107;107.59;20160301;20241112;XSWX;PB;CH;0
1.375 PB S599 14-32;CH0255678341;PB599;25567834;110.44;;;20181115;110.44;;0;0;CHF;20180608;109.32;20181115;107.96;20160301;20321208;XSWX;PB;CH;0
1.375 PSP 14-20;CH0229881138;PSP14;22988113;101.64;;;20190110;101.63;;0;0;CHF;20180116;103.5;20190110;101.63;20140131;20200130;XSWX;BO;CH;0
1.375 PZ S412 11-21;CH0136846992;PZ412;13684699;104.78;;;20181218;104.78;;0;0;CHF;20180403;106.16;20181218;104.72;20160301;20210830;XSWX;PB;CH;0
1.375 PZ S417 11-21;CH0144279061;PZ417;14427906;105.39;;;20190108;105.39;;0;0;CHF;20180403;106.6;20181112;105.15;20160301;20211210;XSWX;PB;CH;0
1.375 PZ S420 12-27;CH0181215028;PZ420;18121502;110.12;;;20181203;110.12;;0;0;CHF;20180529;110.23;20181015;107.79;20160301;20270316;XSWX;PB;CH;0
1.375 PZ S429 13-27;CH0204567256;PZ429;20456725;110.09;;;20190109;110.09;;0;0;CHF;20180118;110.58;20180425;108.25;20160301;20271102;XSWX;PB;CH;0
1.375 PZ S432 13-25;CH0210240310;PZ432;21024031;108.88;;;20190109;108.87;;0;0;CHF;20180116;109.33;20180925;107.82;20160301;20250411;XSWX;PB;CH;0
1.375 PZ S435 13-22;CH0218517875;PZ435;21851787;105.91;;;20190103;105.91;;0;0;CHF;20180119;106.91;20181004;105.73;20160301;20220419;XSWX;PB;CH;0
1.375 PZ S442 13-22;CH0229571770;PZ442;22957177;106.77;;;20181109;106.77;;0;0;CHF;20180118;107.31;20181109;106.21;20160301;20221207;XSWX;PB;CH;0
1.375 SG KB 12-27;CH0187043820;SGK12;18704382;110.05;;;20181112;110.05;;0;0;CHF;20180720;109.2;20181107;107.8;20120620;20270617;XSWX;BO;CH;0
1.375 SGS 14-22;CH0236122724;SGS141;23612272;104.4;;;20181227;104.4;;0;0;CHF;20180201;105.95;20181128;104.25;20140225;20220222;XSWX;BO;CH;0
1.375 SZ KB 13-21;CH0222760826;SZK131;22276082;104.8;;;20190107;104.85;;0;0;CHF;20180410;105.9;20181212;104.65;20130919;20210921;XSWX;BO;CH;0
1.375 TG KB 14-23;CH0236686843;TGK14;23668684;107.15;107.15;107.15;20190111;107.1;107.15;5000;5000;CHF;20180411;107.75;20181108;106.5;20140226;20230825;XSWX;BO;CH;0
1.375 UBLOX 17-23;CH0360172743;UBX17;36017274;98.5;98.55;98.5;20190111;98.5;98.55;135000;135000;CHF;20180202;102.4;20181126;85;20170412;20230414;XSWX;BO;CH;0
1.45 FR KB 12-27;CH0185577837;FRK121;18557783;110.65;;;20181123;110.65;;0;0;CHF;20180713;110.4;20181008;108.6;20120605;20270602;XSWX;BO;CH;0
1.50 BCV 14-24;CH0239312207;BCV14;23931220;108.25;;;20181031;108.25;;0;0;CHF;20180619;108.85;20181012;107.1;20140328;20240325;XSWX;BO;CH;0
1.50 BERN 13-28;CH0206728823;BER13;20672882;111.65;;;20181004;111.65;;0;0;CHF;20180320;111.1;20181004;110;20130221;20280222;XSWX;BO;CH;0
1.50 BKB 12-27;CH0149549575;BSK12;14954957;110.9;;;20181213;110.9;;0;0;CHF;20180810;110.55;20180220;109.15;20120221;20270225;XSWX;BO;CH;0
1.50 BOBST 14-20;CH0249899110;BOB141;24989911;102;;;20190110;102;;0;0;CHF;20180615;104.25;20190110;102;20140926;20200928;XSWX;BO;CH;0
1.50 EIDG 12-42;CH0127181169;E12;12718116;125.75;125.93;125.75;20190111;125.74;125.81;250000;250000;CHF;20190103;129.52;20181005;119.1;20120412;20420425;XSWX;BO;CH;0
1.50 EIDG 13-25;CH0184249990;E13;18424999;113.29;113.29;113.27;20190111;113.18;113.27;55000;55000;CHF;20180605;113.42;20181010;110.98;20130711;20250721;XSWX;BO;CH;0
1.50 FLUGH 13-23;CH0210362791;FHZ13;21036279;106.85;106.85;106.85;20190111;106.8;106.85;10000;10000;CHF;20180529;108.15;20181112;106.25;20130412;20230412;XSWX;BO;CH;0
1.50 HELVSI 14-25;CH0255893122;HVG25;25589312;107.95;;;20190110;107.95;;0;0;CHF;20190110;107.95;20181115;105.95;20141024;20250424;XSWX;BO;CH;0
1.50 INTERSHOP 14-19;CH0234833678;ISH14;23483367;100.12;100.12;100.12;20190111;100.14;100.12;300000;300000;CHF;20180115;101.76;20190111;100.12;20140212;20190211;XSWX;BO;CH;0
1.50 KT BE 13-29;CH0205276725;BE131;20527672;113.4;;;20180925;113.4;;0;0;CHF;20180529;113.3;20180515;110.8;20130513;20290509;XSWX;BO;CH;0
1.50 KT BL 13-28;CH0214925874;BL13;21492587;113.2;;;20181116;113.2;;0;0;CHF;20180411;112.55;20181018;110.7;20130624;20280621;XSWX;BO;CH;0
1.50 KT GE 11-24;CH0139458720;GE111;13945872;109.65;;;20190109;109.65;;0;0;CHF;20180326;109.95;20181116;108.55;20111012;20241009;XSWX;BO;CH;0
1.50 KT GE 12-27;CH0184911961;GE124;18491196;111.3;;;20190109;111.3;;0;0;CHF;20181228;111.8;20181011;109.2;20120525;20270525;XSWX;BO;CH;0
1.50 KT GE 12-28;CH0142132031;GE12;14213203;111.6;;;20181116;111.6;;0;0;CHF;20181115;109.95;20181116;109.75;20120126;20280124;XSWX;BO;CH;0
1.50 KT GE 12-32;CH0149317056;GE121;14931705;112.45;;;20181228;112.45;;0;0;CHF;20181228;112.75;20181115;110.3;20120301;20320302;XSWX;BO;CH;0
1.50 KUD 16-24;CH0336352809;KUD16;33635280;69.9;69.9;69;20190111;70;69.1;140000;140000;CHF;20180125;101;20181218;56;20160923;20240925;XSWX;BO;CH;0
1.50 KW LEI 15-22;CH0304749218;LEI15;30474921;101.35;;;20190110;101.35;;0;0;CHF;20180131;103.25;20181212;101.2;20151214;20221214;XSWX;BO;CH;950000
1.50 KW LEI 18-24;CH0392885791;LEI18;39288579;99.5;;;20190110;99.5;;0;0;CHF;20180820;101.25;20180426;99.05;20180205;20240805;XSWX;BO;CH;0
1.50 KW LINTH 16-22;CH0319403702;KLL16;31940370;102.7;102.75;102.7;20190111;103;102.75;75000;75000;CHF;20180125;104;20180424;101.4;20160603;20221202;XSWX;BO;CH;0
1.50 LAU 13-28;CH0209002341;LAU13;20900234;110.25;;;20190109;110.25;;0;0;CHF;20180118;110.75;20180518;108.55;20130327;20280329;XSWX;BO;CH;0
1.50 MATT 12-32;CH0143808365;MGB12;14380836;113.05;;;;113.05;;0;0;CHF;;;;;20120410;20320407;XSWX;BO;CH;0
1.50 NANTDRA 13-21;CH0200044771;NDD13;20004477;102.2;;;20190110;102.2;;0;0;CHF;20180316;103.1;20181128;102.15;20130213;20210210;XSWX;BO;CH;0
1.50 PB S562 12-28;CH0147144361;PB562;14714436;111.4;;;20181219;111.4;;0;0;CHF;20180122;111.68;20181024;109.67;20160301;20280118;XSWX;PB;CH;0
1.50 PB S565 12-40;CH0149176171;PB565;14917617;114.17;;;20181207;114.22;;0;0;CHF;20180116;115.42;20181012;109.25;20160301;20400209;XSWX;PB;CH;0
1.50 PB S566 12-27;CH0184043542;PB566;18404354;111.14;;;20181228;111.14;;0;0;CHF;20180117;111.58;20181016;109.14;20160301;20270422;XSWX;PB;CH;0
1.50 PB S569 12-33;CH0190369378;PB569;19036937;112.3;112.3;112.3;20190111;112.23;112.3;250000;250000;CHF;20180125;112.48;20181018;109.21;20160301;20330727;XSWX;PB;CH;0
1.50 PB S586 13-23;CH0228622384;PB586;22862238;107.25;;;20190108;107.25;;0;0;CHF;20180409;108.26;20181109;106.8;20160301;20230111;XSWX;PB;CH;0
1.50 PB S593 14-25;CH0241926317;PB593;24192631;110.39;;;20181030;110.39;;0;0;CHF;20180409;110.5;20180925;108.92;20160301;20251211;XSWX;PB;CH;0
1.50 PB S601 14-35;CH0258586392;PB601;25858639;112.88;;;20181115;113.14;;0;0;CHF;20181115;110.03;20181017;108.82;20160301;20351107;XSWX;PB;CH;0
1.50 PB S602 14-40;CH0261627415;PB602;26162741;114.25;;;20181217;114.25;;0;0;CHF;20180405;115.38;20180215;111.43;20160301;20401203;XSWX;PB;CH;0
1.50 PZ S403 10-20;CH0116706752;PZ403;11670675;103.33;103.33;103.33;20190111;103.33;103.33;250000;250000;CHF;20180302;105.18;20190111;103.33;20160301;20200831;XSWX;PB;CH;0
1.50 PZ S423 12-29;CH0185258222;PZ423;18525822;111.68;;;20190109;111.68;;0;0;CHF;20190103;112.21;20181108;109.29;20160301;20290516;XSWX;PB;CH;0
1.50 PZ S433 13-28;CH0215064350;PZ433;21506435;111.58;;;20181220;111.58;;0;0;CHF;20180116;111.85;20181010;109.02;20160301;20280616;XSWX;PB;CH;0
1.50 PZ S450 14-29;CH0245863987;PZ450;24586398;111.9;;;20181127;111.9;;0;0;CHF;20180123;111.6;20181022;109.46;20160301;20290131;XSWX;PB;CH;0
1.50 RH 14-20;CH0253514779;RIE14;25351477;101.75;;;20190110;101.75;;0;0;CHF;20180312;103.55;20190109;101.3;20140925;20200925;XSWX;BO;CH;5500000
1.50 SCCIA2 15-20;CH0282857934;SCC154;28285793;100.5;;;20160128;100.5;;0;0;CHF;;;;;20150611;20200611;XSWX;AS;CH;0
1.50 SCM 14-26;CH0247776138;SCM14;24777613;109.3;;;20190110;109.35;;0;0;CHF;20180116;110.45;20181012;107.5;20140710;20260709;XSWX;BO;CH;0
1.50 SCM 14-29;CH0254147504;SCM141;25414750;109.55;;;20190103;109.55;;0;0;CHF;20180117;111.45;20181011;107.05;20140926;20290926;XSWX;BO;CH;0
1.50 SG KB 13-22;CH0221732040;SGK131;22173204;106.85;;;20181219;106.85;;0;0;CHF;20180413;107.5;20181211;106.5;20130911;20220908;XSWX;BO;CH;0
1.50 SG KB 13-31;CH0204790759;SGK13;20479075;111.7;;;20181220;111.7;;0;0;CHF;20181220;111;20180301;110.05;20130206;20310207;XSWX;BO;CH;0
1.50 SUNRIS 18-24;CH0398633237;SUN18;39863323;101.35;101.55;101.35;20190111;101.55;101.55;180000;180000;CHF;20180903;102.45;20181206;100.5;20180626;20240625;XSWX;BO;CH;0
1.50 TG KB 13-27;CH0206992270;TGK13;20699227;110.9;;;20181213;110.9;;0;0;CHF;20180410;110.85;20180208;109.5;20130228;20270301;XSWX;BO;CH;0
1.50 VATGROUP 18-23;CH0417086052;VAT18;41708605;99.45;99.45;98.65;20190111;99.4;99.45;80000;80000;CHF;20180724;102.45;20181220;95;20180518;20230519;XSWX;BO;CH;0
1.50 WKB 13-22;CH0224574647;WKB13;22457464;106.65;;;20181116;106.65;;0;0;CHF;20180116;107.5;20181116;106.2;20131024;20221025;XSWX;BO;CH;0
1.50 WTHUR 13-36;CH0204276213;WIN13;20427621;112.2;;;20180529;112.2;;0;0;CHF;20180116;112.7;20180302;110.5;20130122;20360121;XSWX;BO;CH;0
1.50 WTHUR 14-29;CH0244975063;WIN141;24497506;111.4;;;20190107;111.4;;0;0;CHF;20190107;111.7;20180914;109.7;20140603;20290604;XSWX;BO;CH;0
1.50 ZG KB 11-21;CH0138460958;ZG111;13846095;105.3;;;20181213;105.3;;0;0;CHF;20180312;106.45;20181213;105.1;20110921;20210922;XSWX;BO;CH;0
1.50 ZG KB 11-23;CH0142900775;ZG112;14290077;108.35;;;20181128;108.35;;0;0;CHF;20180123;108.7;20181022;107.45;20111115;20231123;XSWX;BO;CH;0
1.50 ZG KB 12-37;CH0185712822;ZG12;18571282;112.8;;;20180814;112.85;;0;0;CHF;20180416;111.75;20180814;111.2;20120522;20370602;XSWX;BO;CH;0
1.50 ZG KB 12-37;CH0199347680;ZG122;19934768;113.05;;;20180824;113.05;;0;0;CHF;20180117;114.55;20180824;110.65;20121106;20371117;XSWX;BO;CH;0
1.50 ZH 12-32;CH0181377042;ZUR12;18137704;111.95;;;20190108;111.95;;0;0;CHF;20190103;113;20181008;109.25;20120405;20320407;XSWX;BO;CH;0
